pair_id,source,tier,repair_author,project_slug,project_url,module_path,test_class,test_method,fq_test,before_sha,before_sha_reachable,after_type,after_ref,source_category,idoft_status,flakebench_label,flakebench_category,label_confidence,label_candidates,mapping_note,build_env,java_version,reproflake_zip,reproflake_url,reproflake_fixed_sha,polluter,in_flakebench,flakebench_existing_label,notes
P1917,idoft,A,developer,openrefine/openrefine,https://github.com/OpenRefine/OpenRefine,main,com.google.refine.model.recon.StandardReconConfigTests,reconTest,com.google.refine.model.recon.StandardReconConfigTests.reconTest,3bff27b868a6a1b695f3855ae0f49e269c5ef7cd,yes,pr,https://github.com/OpenRefine/OpenRefine/pull/6133,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,OpenRefine=main=a195e4e,https://zenodo.org/records/18474558/files/OpenRefine=main=a195e4e.zip,ac8b9fb17ea40d67227f63d96d183c385e5f0821,,,,
P1918,idoft,A,developer,oracle/tribuo,https://github.com/oracle/tribuo,Classification/DecisionTree,org.tribuo.classification.dtree.TestCART,testPureLeaf,org.tribuo.classification.dtree.TestCART.testPureLeaf,7d78a0ab15c2431d3ba935ea54c2aebbdba9c41d,yes,pr,https://github.com/oracle/tribuo/pull/419,ID,InspiredAFix,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://github.com/oracle/tribuo/pull/421
P1919,idoft,A,developer,oracle/tribuo,https://github.com/oracle/tribuo,Reproducibility,org.tribuo.classification.fs.MIMTest,mimTest,org.tribuo.classification.fs.MIMTest.mimTest,7d78a0ab15c2431d3ba935ea54c2aebbdba9c41d,yes,pr,https://github.com/oracle/tribuo/pull/422,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P1920,idoft,A,developer,oracle/tribuo,https://github.com/oracle/tribuo,Reproducibility,org.tribuo.classification.fs.mRMRTest,parallelismTest,org.tribuo.classification.fs.mRMRTest.parallelismTest,7d78a0ab15c2431d3ba935ea54c2aebbdba9c41d,yes,pr,https://github.com/oracle/tribuo/pull/422,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P1921,idoft,A,developer,oracle/tribuo,https://github.com/oracle/tribuo,tests,org.tribuo.tests.csv.CSVSaverWithMultiOutputsTest,loaderCanReconstructSavedMultiLabel,org.tribuo.tests.csv.CSVSaverWithMultiOutputsTest.loaderCanReconstructSavedMultiLabel,e2107883378d11b00ff9c09367a8fcd4476f7802,yes,pr,https://github.com/oracle/tribuo/pull/220,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,tribuo=tests=b409ba0,https://zenodo.org/records/18605131/files/tribuo=tests=b409ba0.zip,7da145676fa115388942328bec89034beb5bda4c,,,,
P1922,idoft,A,developer,oracle/tribuo,https://github.com/oracle/tribuo,tests,org.tribuo.tests.csv.CSVSaverWithMultiOutputsTest,loaderCanReconstructSavedMultipleRegression,org.tribuo.tests.csv.CSVSaverWithMultiOutputsTest.loaderCanReconstructSavedMultipleRegression,e2107883378d11b00ff9c09367a8fcd4476f7802,yes,pr,https://github.com/oracle/tribuo/pull/220,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,tribuo=tests=b409ba0,https://zenodo.org/records/18605131/files/tribuo=tests=b409ba0.zip,7da145676fa115388942328bec89034beb5bda4c,,,,
P1923,idoft,A,developer,oracle/tribuo,https://github.com/oracle/tribuo,tests,org.tribuo.tests.csv.CSVSaverWithMultiOutputsTest,savesMultiLabel,org.tribuo.tests.csv.CSVSaverWithMultiOutputsTest.savesMultiLabel,e2107883378d11b00ff9c09367a8fcd4476f7802,yes,pr,https://github.com/oracle/tribuo/pull/220,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,tribuo=tests=b409ba0,https://zenodo.org/records/18605131/files/tribuo=tests=b409ba0.zip,7da145676fa115388942328bec89034beb5bda4c,,,,
P1924,idoft,A,developer,oracle/tribuo,https://github.com/oracle/tribuo,tests,org.tribuo.tests.csv.CSVSaverWithMultiOutputsTest,savesMultipleRegression,org.tribuo.tests.csv.CSVSaverWithMultiOutputsTest.savesMultipleRegression,e2107883378d11b00ff9c09367a8fcd4476f7802,yes,pr,https://github.com/oracle/tribuo/pull/220,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,tribuo=tests=b409ba0,https://zenodo.org/records/18605131/files/tribuo=tests=b409ba0.zip,7da145676fa115388942328bec89034beb5bda4c,,,,
P1925,idoft,A,developer,oracle/weblogic-monitoring-exporter,https://github.com/oracle/weblogic-monitoring-exporter,wls-exporter-core,com.oracle.wls.exporter.domain.ExporterConfigTest,whenYamlContainsMergeableQueries_MergeThem,com.oracle.wls.exporter.domain.ExporterConfigTest.whenYamlContainsMergeableQueries_MergeThem,173e1855fb0be4de3849d5fcd431de5c1b741b15,yes,pr,https://github.com/oracle/weblogic-monitoring-exporter/pull/173,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,weblogic-monitoring-exporter=wls-exporter-core=a68055c,https://zenodo.org/records/18605131/files/weblogic-monitoring-exporter=wls-exporter-core=a68055c.zip,06e529457340f27180f0edd095bb637351d00b2d,,,,
P1926,idoft,A,developer,oracle/weblogic-monitoring-exporter,https://github.com/oracle/weblogic-monitoring-exporter,wls-exporter-core,com.oracle.wls.exporter.domain.MBeanSelectorTest,generateJsonRequest,com.oracle.wls.exporter.domain.MBeanSelectorTest.generateJsonRequest,173e1855fb0be4de3849d5fcd431de5c1b741b15,yes,pr,https://github.com/oracle/weblogic-monitoring-exporter/pull/173,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,weblogic-monitoring-exporter=wls-exporter-core=a68055c,https://zenodo.org/records/18605131/files/weblogic-monitoring-exporter=wls-exporter-core=a68055c.zip,06e529457340f27180f0edd095bb637351d00b2d,,,,
P1927,idoft,A,developer,oracle/weblogic-monitoring-exporter,https://github.com/oracle/weblogic-monitoring-exporter,wls-exporter-core,com.oracle.wls.exporter.domain.MBeanSelectorTest,whenNoValuesListedForSerlvets_generateJsonRequest,com.oracle.wls.exporter.domain.MBeanSelectorTest.whenNoValuesListedForSerlvets_generateJsonRequest,173e1855fb0be4de3849d5fcd431de5c1b741b15,yes,pr,https://github.com/oracle/weblogic-monitoring-exporter/pull/173,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,weblogic-monitoring-exporter=wls-exporter-core=a68055c,https://zenodo.org/records/18605131/files/weblogic-monitoring-exporter=wls-exporter-core=a68055c.zip,06e529457340f27180f0edd095bb637351d00b2d,,,,
P1928,idoft,A,developer,oracle/weblogic-monitoring-exporter,https://github.com/oracle/weblogic-monitoring-exporter,wls-exporter-core,com.oracle.wls.exporter.WebClient8ImplTest,whenUnprotected_sendPutToServer,com.oracle.wls.exporter.WebClient8ImplTest.whenUnprotected_sendPutToServer,173e1855fb0be4de3849d5fcd431de5c1b741b15,yes,pr,https://github.com/oracle/weblogic-monitoring-exporter/pull/173,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,weblogic-monitoring-exporter=wls-exporter-core=a68055c,https://zenodo.org/records/18605131/files/weblogic-monitoring-exporter=wls-exporter-core=a68055c.zip,06e529457340f27180f0edd095bb637351d00b2d,,,,
P1929,idoft,A,developer,oracle/weblogic-monitoring-exporter,https://github.com/oracle/weblogic-monitoring-exporter,wls-exporter-core,com.oracle.wls.exporter.WebClientImplTest,whenUnprotected_sendPutToServer,com.oracle.wls.exporter.WebClientImplTest.whenUnprotected_sendPutToServer,173e1855fb0be4de3849d5fcd431de5c1b741b15,yes,pr,https://github.com/oracle/weblogic-monitoring-exporter/pull/173,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,weblogic-monitoring-exporter=wls-exporter-core=a68055c,https://zenodo.org/records/18605131/files/weblogic-monitoring-exporter=wls-exporter-core=a68055c.zip,06e529457340f27180f0edd095bb637351d00b2d,,,,
P1930,idoft,A,developer,orbisgis/h2gis,https://github.com/orbisgis/h2gis,h2gis-functions,org.h2gis.functions.io.dbf.DBFEngineTest,readDBFRussianWrongEncodingThenWriteThenRead,org.h2gis.functions.io.dbf.DBFEngineTest.readDBFRussianWrongEncodingThenWriteThenRead,bc5ceab8e5ad82e8b6ec0b5c47898e45fa3d62b2,yes,pr,https://github.com/orbisgis/h2gis/pull/1363,NIO,DeveloperFixed,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",none,,,,,,,,
P1931,idoft,A,developer,orbisgis/h2gis,https://github.com/orbisgis/h2gis,h2gis-functions,org.h2gis.functions.spatial.topography.TopographyTest,testST_TriangleContouringWithColumns,org.h2gis.functions.spatial.topography.TopographyTest.testST_TriangleContouringWithColumns,bc5ceab8e5ad82e8b6ec0b5c47898e45fa3d62b2,yes,pr,https://github.com/orbisgis/h2gis/pull/1207,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P1932,idoft,A,developer,orbisgis/h2gis,https://github.com/orbisgis/h2gis,h2gis-functions,org.h2gis.functions.spatial.topography.TopographyTest,testST_TriangleContouringWithZ,org.h2gis.functions.spatial.topography.TopographyTest.testST_TriangleContouringWithZ,bc5ceab8e5ad82e8b6ec0b5c47898e45fa3d62b2,yes,pr,https://github.com/orbisgis/h2gis/pull/1207,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P1933,idoft,A,developer,orbisgis/h2gis,https://github.com/orbisgis/h2gis,h2gis-functions,org.h2gis.functions.spatial.topography.TopographyTest,testST_TriangleContouringWithZDoubleRange,org.h2gis.functions.spatial.topography.TopographyTest.testST_TriangleContouringWithZDoubleRange,bc5ceab8e5ad82e8b6ec0b5c47898e45fa3d62b2,yes,pr,https://github.com/orbisgis/h2gis/pull/1207,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P1934,idoft,A,developer,orientechnologies/orientdb,https://github.com/orientechnologies/orientdb,server,com.orientechnologies.lucene.tests.OLuceneSortTest,shouldSortByReverseDocScore,com.orientechnologies.lucene.tests.OLuceneSortTest.shouldSortByReverseDocScore,3fd7e0cbaf88981bbe1fc1ad7e7ec394734c7dfd,yes,pr,https://github.com/orientechnologies/orientdb/pull/10615,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P1935,idoft,A,developer,orientechnologies/orientdb,https://github.com/orientechnologies/orientdb,server,com.orientechnologies.orient.client.remote.message.OReloadMessageTest,testWriteReadResponse,com.orientechnologies.orient.client.remote.message.OReloadMessageTest.testWriteReadResponse,3fd7e0cbaf88981bbe1fc1ad7e7ec394734c7dfd,yes,pr,https://github.com/orientechnologies/orientdb/pull/10616,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P1936,idoft,A,developer,orientechnologies/orientdb,https://github.com/orientechnologies/orientdb,server,com.orientechnologies.orient.test.server.network.http.HttpImportTest,testImport,com.orientechnologies.orient.test.server.network.http.HttpImportTest.testImport,3fd7e0cbaf88981bbe1fc1ad7e7ec394734c7dfd,yes,pr,https://github.com/orientechnologies/orientdb/pull/10626,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P1937,idoft,A,developer,orika-mapper/orika,https://github.com/orika-mapper/orika,core,ma.glasnost.orika.test.generator.BeanToArrayGenerationTestCase,testBeanToArrayGeneration,ma.glasnost.orika.test.generator.BeanToArrayGenerationTestCase.testBeanToArrayGeneration,27dd4c4666f2c559c0ef84d18221cf104b1f699c,yes,pr,https://github.com/orika-mapper/orika/pull/403,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P1938,idoft,A,developer,oryxproject/oryx,https://github.com/OryxProject/oryx,framework/oryx-common,com.cloudera.oryx.common.PMML.PMMLUtilsTest,testToString,com.cloudera.oryx.common.PMML.PMMLUtilsTest.testToString,43511f068bb4905769edc00e32f894016e2d0419,yes,pr,https://github.com/OryxProject/oryx/pull/368,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,yes,non-flaky,RepoArchived
P1939,idoft,A,developer,oryxproject/oryx,https://github.com/OryxProject/oryx,framework/oryx-common,com.cloudera.oryx.common.text.TextUtilsTest,testJSONMap,com.cloudera.oryx.common.text.TextUtilsTest.testJSONMap,43511f068bb4905769edc00e32f894016e2d0419,yes,pr,https://github.com/OryxProject/oryx/pull/369,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,oryx=framework+oryx-common=09ba742,https://zenodo.org/records/18605131/files/oryx=framework+oryx-common=09ba742.zip,39a0b55c7318566e5facb19bc135d7ffe16e0498,,yes,non-flaky,RepoArchived
P1940,idoft,A,developer,pac4j/pac4j,https://github.com/pac4j/pac4j,pac4j-oauth,org.pac4j.oauth.profile.JsonHelperTests,testToJSONString,org.pac4j.oauth.profile.JsonHelperTests.testToJSONString,d004d027a2dff5b42e2f5424eff6aa557f0fe6a9,yes,pr,https://github.com/pac4j/pac4j/pull/2723,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,17,pac4j=pac4j-oauth=077c12f,https://zenodo.org/records/18605131/files/pac4j=pac4j-oauth=077c12f.zip,b27dda4426db0b025da31f7e6c295b8174f87791,,,,
P1941,idoft,A,developer,pedrovgs/algorithms,https://github.com/pedrovgs/Algorithms,.,com.github.pedrovgs.problem45.FindNthMostRepeatedElementTest,shouldFindNthMostRepeatedElement,com.github.pedrovgs.problem45.FindNthMostRepeatedElementTest.shouldFindNthMostRepeatedElement,ed6f8a49948c09a21bfeb7bc38b4f24141795e38,yes,pr,https://github.com/pedrovgs/Algorithms/pull/63,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P1942,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,generators,com.pholser.junit.quickcheck.CallablePropertyParameterTest,callable,com.pholser.junit.quickcheck.CallablePropertyParameterTest.callable,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/295,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",none,,,,,,,,
P1943,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ComponentizedGeneratorsIsolateConfigurationFromComponentsTest,boxOfFoo,com.pholser.junit.quickcheck.ComponentizedGeneratorsIsolateConfigurationFromComponentsTest.boxOfFoo,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
P1944,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.EnumPropertyParameterTypesTest,usesRegularTrialCount,com.pholser.junit.quickcheck.EnumPropertyParameterTypesTest.usesRegularTrialCount,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
P1945,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.EnumPropertyParameterTypesTest,whenConstrained,com.pholser.junit.quickcheck.EnumPropertyParameterTypesTest.whenConstrained,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
P1946,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,ctorOnly,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.ctorOnly,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/357,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheck485,https://zenodo.org/records/18605131/files/quickcheck485.zip,bd500ce03f40fc1a306b7300b9cab3fc5f0c0485,,,,
P1947,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,enums,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.enums,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/357,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheck485,https://zenodo.org/records/18605131/files/quickcheck485.zip,bd500ce03f40fc1a306b7300b9cab3fc5f0c0485,,,,
P1948,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,explicitConversion,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.explicitConversion,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/357,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheck485,https://zenodo.org/records/18605131/files/quickcheck485.zip,bd500ce03f40fc1a306b7300b9cab3fc5f0c0485,,,,
P1949,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,favorValueOf,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.favorValueOf,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
P1950,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,manyParameters,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.manyParameters,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/284,ID;NIO,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,quickcheck485,https://zenodo.org/records/18605131/files/quickcheck485.zip,bd500ce03f40fc1a306b7300b9cab3fc5f0c0485,,yes,unordered collections,
P1951,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,manyParameters,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.manyParameters,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/357,ID;NIO,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,quickcheck485,https://zenodo.org/records/18605131/files/quickcheck485.zip,bd500ce03f40fc1a306b7300b9cab3fc5f0c0485,,yes,unordered collections,
P1952,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,manyParametersWithBooleanAndEnum,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.manyParametersWithBooleanAndEnum,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/284,ID;NIO,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,quickcheck485,https://zenodo.org/records/18605131/files/quickcheck485.zip,bd500ce03f40fc1a306b7300b9cab3fc5f0c0485,,yes,unordered collections,
P1953,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,manyParametersWithBooleanAndEnum,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.manyParametersWithBooleanAndEnum,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/357,ID;NIO,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,quickcheck485,https://zenodo.org/records/18605131/files/quickcheck485.zip,bd500ce03f40fc1a306b7300b9cab3fc5f0c0485,,yes,unordered collections,
P1954,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,primitiveBooleans,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.primitiveBooleans,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/357,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheck485,https://zenodo.org/records/18605131/files/quickcheck485.zip,bd500ce03f40fc1a306b7300b9cab3fc5f0c0485,,,,
P1955,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,primitiveBytes,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.primitiveBytes,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/357,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheck485,https://zenodo.org/records/18605131/files/quickcheck485.zip,bd500ce03f40fc1a306b7300b9cab3fc5f0c0485,,,,
P1956,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,primitiveChars,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.primitiveChars,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
P1957,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,primitiveDoubles,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.primitiveDoubles,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
P1958,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,primitiveFloats,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.primitiveFloats,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
P1959,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,primitiveIntegers,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.primitiveIntegers,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
P1960,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,primitiveLongs,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.primitiveLongs,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
P1961,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,primitiveShorts,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.primitiveShorts,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
