pair_id,source,tier,repair_author,project_slug,project_url,module_path,test_class,test_method,fq_test,before_sha,before_sha_reachable,after_type,after_ref,source_category,idoft_status,flakebench_label,flakebench_category,label_confidence,label_candidates,mapping_note,build_env,java_version,reproflake_zip,reproflake_url,reproflake_fixed_sha,polluter,in_flakebench,flakebench_existing_label,notes,merge_commit_sha,merge_parent_sha,merge_kind,minimal_pair,pr_merged,pr_merged_at,pr_commits,pr_changed_files,pr_touch,pr_files_java_main,pr_files_java_test
P2406,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,marshalling/protostream,org.wildfly.clustering.marshalling.protostream.ProtoStreamUtilTestCase,testSynchronizedMap,org.wildfly.clustering.marshalling.protostream.ProtoStreamUtilTestCase.testSynchronizedMap,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17292,ID,DeveloperFixed,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://github.com/wildfly/wildfly/pull/17292/commits/91c9687fbc44233520cee0d6a2c9ed29f3c75513,06f0bd079c10fe83b1e0e2025e5273e11278f3de,a0d29b441690ef1593d15c7af8fd472801eca262,merge,yes,true,2023-10-24T15:26:54Z,1,2,prod_only,2,0
P2407,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,marshalling/protostream,org.wildfly.clustering.marshalling.protostream.ProtoStreamUtilTestCase,testUnmodifiableCollection,org.wildfly.clustering.marshalling.protostream.ProtoStreamUtilTestCase.testUnmodifiableCollection,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17292,ID,DeveloperFixed,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://github.com/wildfly/wildfly/pull/17292/commits/91c9687fbc44233520cee0d6a2c9ed29f3c75513,06f0bd079c10fe83b1e0e2025e5273e11278f3de,a0d29b441690ef1593d15c7af8fd472801eca262,merge,yes,true,2023-10-24T15:26:54Z,1,2,prod_only,2,0
P2408,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,marshalling/protostream,org.wildfly.clustering.marshalling.protostream.ProtoStreamUtilTestCase,testUnmodifiableMap,org.wildfly.clustering.marshalling.protostream.ProtoStreamUtilTestCase.testUnmodifiableMap,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17292,ID,DeveloperFixed,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://github.com/wildfly/wildfly/pull/17292/commits/91c9687fbc44233520cee0d6a2c9ed29f3c75513,06f0bd079c10fe83b1e0e2025e5273e11278f3de,a0d29b441690ef1593d15c7af8fd472801eca262,merge,yes,true,2023-10-24T15:26:54Z,1,2,prod_only,2,0
P2409,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,marshalling/spi,org.wildfly.clustering.marshalling.spi.ExternalizerUtilTestCase,testSynchronizedCollection,org.wildfly.clustering.marshalling.spi.ExternalizerUtilTestCase.testSynchronizedCollection,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17292,ID,DeveloperFixed,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://github.com/wildfly/wildfly/pull/17292/commits/91c9687fbc44233520cee0d6a2c9ed29f3c75513,06f0bd079c10fe83b1e0e2025e5273e11278f3de,a0d29b441690ef1593d15c7af8fd472801eca262,merge,yes,true,2023-10-24T15:26:54Z,1,2,prod_only,2,0
P2410,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,marshalling/spi,org.wildfly.clustering.marshalling.spi.ExternalizerUtilTestCase,testSynchronizedMap,org.wildfly.clustering.marshalling.spi.ExternalizerUtilTestCase.testSynchronizedMap,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17292,ID,DeveloperFixed,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://github.com/wildfly/wildfly/pull/17292/commits/91c9687fbc44233520cee0d6a2c9ed29f3c75513,06f0bd079c10fe83b1e0e2025e5273e11278f3de,a0d29b441690ef1593d15c7af8fd472801eca262,merge,yes,true,2023-10-24T15:26:54Z,1,2,prod_only,2,0
P2411,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,marshalling/spi,org.wildfly.clustering.marshalling.spi.ExternalizerUtilTestCase,testSynchronizedSet,org.wildfly.clustering.marshalling.spi.ExternalizerUtilTestCase.testSynchronizedSet,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17292,ID,DeveloperFixed,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://github.com/wildfly/wildfly/pull/17292/commits/91c9687fbc44233520cee0d6a2c9ed29f3c75513,06f0bd079c10fe83b1e0e2025e5273e11278f3de,a0d29b441690ef1593d15c7af8fd472801eca262,merge,yes,true,2023-10-24T15:26:54Z,1,2,prod_only,2,0
P2412,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,marshalling/spi,org.wildfly.clustering.marshalling.spi.ExternalizerUtilTestCase,testUnmodifiableCollection,org.wildfly.clustering.marshalling.spi.ExternalizerUtilTestCase.testUnmodifiableCollection,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17292,ID,DeveloperFixed,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://github.com/wildfly/wildfly/pull/17292/commits/91c9687fbc44233520cee0d6a2c9ed29f3c75513,06f0bd079c10fe83b1e0e2025e5273e11278f3de,a0d29b441690ef1593d15c7af8fd472801eca262,merge,yes,true,2023-10-24T15:26:54Z,1,2,prod_only,2,0
P2413,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,marshalling/spi,org.wildfly.clustering.marshalling.spi.ExternalizerUtilTestCase,testUnmodifiableMap,org.wildfly.clustering.marshalling.spi.ExternalizerUtilTestCase.testUnmodifiableMap,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17292,ID,DeveloperFixed,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://github.com/wildfly/wildfly/pull/17292/commits/91c9687fbc44233520cee0d6a2c9ed29f3c75513,06f0bd079c10fe83b1e0e2025e5273e11278f3de,a0d29b441690ef1593d15c7af8fd472801eca262,merge,yes,true,2023-10-24T15:26:54Z,1,2,prod_only,2,0
P2414,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,marshalling/spi,org.wildfly.clustering.marshalling.spi.ExternalizerUtilTestCase,testUnmodifiableSet,org.wildfly.clustering.marshalling.spi.ExternalizerUtilTestCase.testUnmodifiableSet,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17292,ID,DeveloperFixed,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://github.com/wildfly/wildfly/pull/17292/commits/91c9687fbc44233520cee0d6a2c9ed29f3c75513,06f0bd079c10fe83b1e0e2025e5273e11278f3de,a0d29b441690ef1593d15c7af8fd472801eca262,merge,yes,true,2023-10-24T15:26:54Z,1,2,prod_only,2,0
P2415,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,ee-dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testDomain,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testDomain,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 1.1.3,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2416,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testDomain,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testDomain,b19048b72669fc0e96665b1b125dc1fda21f5993,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2417,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,preview/dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testDomain,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testDomain,ba0b37ab55e0cd6022738dd580f780e6bb76f061,no,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 2.1.7-SNAPSHOT,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2418,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,ee-dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testHost,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testHost,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 1.1.3,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2419,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testHost,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testHost,b19048b72669fc0e96665b1b125dc1fda21f5993,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2420,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,preview/dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testHost,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testHost,ba0b37ab55e0cd6022738dd580f780e6bb76f053,no,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 2.1.7-SNAPSHOT,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2421,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,ee-dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testHostMaster,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testHostMaster,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 1.1.3,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2422,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testHostMaster,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testHostMaster,b19048b72669fc0e96665b1b125dc1fda21f5993,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2423,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,preview/dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testHostPrimary,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testHostPrimary,ba0b37ab55e0cd6022738dd580f780e6bb76f059,no,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 2.1.7-SNAPSHOT,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2424,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,preview/dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testHostSecondary,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testHostSecondary,ba0b37ab55e0cd6022738dd580f780e6bb76f051,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 2.1.7-SNAPSHOT,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2425,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,ee-dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testHostSlave,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testHostSlave,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 1.1.3,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2426,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testHostSlave,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testHostSlave,b19048b72669fc0e96665b1b125dc1fda21f5993,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2427,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,ee-dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandalone,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandalone,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 1.1.3,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2428,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandalone,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandalone,b19048b72669fc0e96665b1b125dc1fda21f5993,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2429,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,preview/dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandalone,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandalone,ba0b37ab55e0cd6022738dd580f780e6bb76f052,no,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 2.1.7-SNAPSHOT,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2430,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,preview/dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneActiveMQEmbedded,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneActiveMQEmbedded,ba0b37ab55e0cd6022738dd580f780e6bb76f058,no,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 2.1.7-SNAPSHOT,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2431,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,ee-dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneEC2FullHA,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneEC2FullHA,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 1.1.3,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2432,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneEC2FullHA,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneEC2FullHA,b19048b72669fc0e96665b1b125dc1fda21f5993,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2433,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,ee-dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneEC2HA,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneEC2HA,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 1.1.3,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2434,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneEC2HA,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneEC2HA,b19048b72669fc0e96665b1b125dc1fda21f5993,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2435,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,ee-dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneFull,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneFull,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 1.1.3,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2436,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneFull,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneFull,b19048b72669fc0e96665b1b125dc1fda21f5993,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2437,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,preview/dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneFull,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneFull,ba0b37ab55e0cd6022738dd580f780e6bb76f060,no,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 2.1.7-SNAPSHOT,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2438,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,ee-dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneGenericJMS,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneGenericJMS,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 1.1.3,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2439,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneGenericJMS,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneGenericJMS,b19048b72669fc0e96665b1b125dc1fda21f5993,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2440,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,preview/dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneGenericJMS,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneGenericJMS,ba0b37ab55e0cd6022738dd580f780e6bb76f062,no,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 2.1.7-SNAPSHOT,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2441,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,ee-dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneGossipFullHA,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneGossipFullHA,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 1.1.3,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2442,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneGossipFullHA,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneGossipFullHA,b19048b72669fc0e96665b1b125dc1fda21f5993,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2443,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,ee-dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneGossipHA,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneGossipHA,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 1.1.3,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
